Train_No,Total_Distance,Number_of_Stops,Start_Departure_Minute,End_Arrival_Minute,Journey_Duration_Minutes
55019,178,27,680.0,1025.0,345.0
55020,179,27,510.0,860.0,350.0
55021,225,40,960.0,1400.0,440.0
55022,225,40,240.0,720.0,480.0
55025,152,25,320.0,600.0,280.0
55026,153,25,255.0,565.0,310.0
55027,152,25,1095.0,1425.0,330.0
55028,153,25,1040.0,1280.0,240.0
55029,150,21,1155.0,5.0,290.0
55030,150,21,1085.0,1415.0,330.0
55031,339,58,465.0,1280.0,815.0
55032,332,55,1045.0,315.0,710.0
55033,160,24,680.0,910.0,230.0
55034,163,25,375.0,685.0,310.0
55035,159,22,290.0,545.0,255.0
55036,158,22,1090.0,1350.0,260.0
55037,103,16,1140.0,1315.0,175.0
55038,97,14,935.0,1075.0,140.0
55041,150,16,110.0,365.0,255.0
55042,189,26,160.0,495.0,335.0
55043,81,19,1100.0,1295.0,195.0
55044,81,19,375.0,575.0,200.0
55045,90,14,555.0,790.0,235.0
55046,90,13,885.0,1080.0,195.0
55049,332,55,1365.0,560.0,635.0
55050,340,58,315.0,1080.0,765.0
55051,81,19,915.0,1105.0,190.0
55052,81,19,1195.0,1380.0,185.0
55055,39,6,735.0,870.0,135.0
55056,38,6,585.0,645.0,60.0
55071,150,21,930.0,1230.0,300.0
55072,150,21,430.0,725.0,295.0
55073,150,21,270.0,570.0,300.0
55074,150,14,1380.0,210.0,270.0
55075,166,28,210.0,600.0,390.0
55076,166,28,1155.0,80.0,365.0
55077,112,22,635.0,870.0,235.0
55078,112,22,920.0,1130.0,210.0
55079,189,28,525.0,900.0,375.0
55080,150,21,750.0,1035.0,285.0
55081,150,16,1380.0,310.0,370.0
55082,150,21,1045.0,1335.0,290.0
55101,30,7,310.0,380.0,70.0
55102,30,7,650.0,745.0,95.0
55103,30,7,930.0,1010.0,80.0
55104,30,7,1200.0,1275.0,75.0
55105,20,5,540.0,595.0,55.0
55106,20,5,410.0,465.0,55.0
55107,28,5,385.0,435.0,50.0
55108,28,5,480.0,530.0,50.0
55109,28,5,570.0,630.0,60.0
55110,28,5,810.0,865.0,55.0
55111,28,5,940.0,990.0,50.0
55112,28,5,1040.0,1090.0,50.0
55113,28,5,1135.0,1190.0,55.0
55114,28,5,1235.0,1290.0,55.0
55115,108,17,460.0,710.0,250.0
55116,109,17,1050.0,1245.0,195.0
55119,227,34,910.0,1410.0,500.0
55120,227,34,685.0,1285.0,600.0
55122,164,26,390.0,720.0,330.0
55123,156,24,845.0,1170.0,325.0
55125,118,22,365.0,605.0,240.0
55126,118,22,395.0,640.0,245.0
55127,118,22,730.0,975.0,245.0
55128,118,22,740.0,980.0,240.0
55129,118,22,1070.0,1270.0,200.0
55130,118,22,1080.0,1330.0,250.0
55131,200,33,450.0,930.0,480.0
55132,201,33,765.0,1210.0,445.0
55133,136,22,345.0,565.0,220.0
55134,136,22,970.0,1245.0,275.0
55135,131,20,300.0,595.0,295.0
55136,131,20,1090.0,1370.0,280.0
55137,167,26,325.0,675.0,350.0
55138,168,26,370.0,655.0,285.0
55139,167,26,1030.0,1335.0,305.0
55140,168,26,920.0,1350.0,430.0
55141,81,19,480.0,670.0,190.0
55142,81,19,705.0,870.0,165.0
55143,56,9,450.0,555.0,105.0
55144,58,9,1110.0,1200.0,90.0
55145,20,5,1120.0,1170.0,50.0
55146,20,5,1040.0,1095.0,55.0
55149,227,27,1400.0,385.0,425.0
55150,227,28,1435.0,445.0,450.0
55159,56,9,925.0,1030.0,105.0
55160,58,9,585.0,675.0,90.0
55163,157,24,1425.0,340.0,355.0
55164,157,24,1370.0,285.0,355.0
55165,43,8,345.0,415.0,70.0
55166,43,8,1220.0,1320.0,100.0
55167,17,3,580.0,605.0,25.0
55168,17,3,640.0,665.0,25.0
55169,17,3,1015.0,1045.0,30.0
55170,17,3,1095.0,1115.0,20.0
55171,6,2,455.0,480.0,25.0
55172,6,2,510.0,535.0,25.0
55173,6,2,685.0,710.0,25.0
55174,6,2,740.0,765.0,25.0
55175,6,2,795.0,820.0,25.0
55176,6,2,850.0,875.0,25.0
55177,6,2,905.0,930.0,25.0
55178,6,2,960.0,985.0,25.0
55179,6,2,1125.0,1145.0,20.0
55180,6,2,1170.0,1195.0,25.0
55181,106,27,555.0,770.0,215.0
55182,106,27,300.0,515.0,215.0
55183,106,27,1110.0,1330.0,220.0
55184,106,27,850.0,1070.0,220.0
55207,159,19,130.0,387.0,257.0
55208,159,24,1200.0,65.0,305.0
55209,159,18,930.0,1290.0,360.0
55211,129,22,515.0,795.0,280.0
55212,129,15,855.0,1140.0,285.0
55213,159,19,770.0,1140.0,370.0
55214,159,19,1365.0,240.0,315.0
55215,74,15,475.0,630.0,155.0
55216,74,15,1100.0,1290.0,190.0
55217,74,14,900.0,1060.0,160.0
55218,74,14,675.0,865.0,190.0
55220,159,19,505.0,870.0,365.0
55221,179,24,1055.0,1335.0,280.0
55222,179,25,205.0,550.0,345.0
55223,267,41,735.0,1317.0,582.0
55224,267,41,195.0,822.0,627.0
55225,129,21,1110.0,1365.0,255.0
55226,129,20,355.0,645.0,290.0
55227,51,10,392.0,470.0,78.0
55228,51,9,1295.0,1395.0,100.0
55229,108,22,375.0,610.0,235.0
55230,108,22,1025.0,1295.0,270.0
55231,12,4,690.0,780.0,90.0
55232,12,4,950.0,1010.0,60.0
55237,50,9,410.0,520.0,110.0
55238,50,9,1230.0,1320.0,90.0
55239,51,9,855.0,985.0,130.0
55240,51,10,1075.0,1195.0,120.0
55301,116,13,855.0,1100.0,245.0
55302,116,13,440.0,755.0,315.0
55303,125,14,390.0,725.0,335.0
55304,125,13,995.0,1335.0,340.0
55305,76,7,270.0,390.0,120.0
55306,85,12,440.0,590.0,150.0
55307,76,8,625.0,760.0,135.0
55308,85,12,675.0,815.0,140.0
55309,85,12,1050.0,1200.0,150.0
55310,76,8,835.0,965.0,130.0
55311,58,9,820.0,915.0,95.0
55312,58,9,1070.0,1170.0,100.0
55313,27,4,935.0,970.0,35.0
55314,27,4,1020.0,1055.0,35.0
55315,54,7,525.0,605.0,80.0
55316,54,7,345.0,425.0,80.0
55317,54,7,840.0,920.0,80.0
55318,54,7,725.0,800.0,75.0
55319,54,6,1245.0,1320.0,75.0
55320,54,6,1100.0,1190.0,90.0
55321,85,12,440.0,575.0,135.0
55322,76,7,1255.0,1400.0,145.0
55323,76,6,1245.0,1380.0,135.0
55324,76,6,225.0,345.0,120.0
55325,319,55,270.0,885.0,615.0
55326,320,55,905.0,60.0,595.0
55327,138,27,1140.0,1375.0,235.0
55328,139,27,325.0,570.0,245.0
55329,213,33,960.0,1415.0,455.0
55330,214,33,300.0,650.0,350.0
55331,107,17,300.0,455.0,155.0
55332,107,17,1055.0,1225.0,170.0
55333,166,22,465.0,750.0,285.0
55334,166,22,935.0,1240.0,305.0
55335,81,10,380.0,515.0,135.0
55336,81,10,1230.0,1365.0,135.0
55337,139,18,310.0,550.0,240.0
55338,139,18,640.0,880.0,240.0
55339,105,14,730.0,885.0,155.0
55340,105,7,1265.0,1410.0,145.0
55341,167,22,1055.0,1380.0,325.0
55342,167,22,335.0,670.0,335.0
55343,141,19,360.0,570.0,210.0
55344,141,19,450.0,660.0,210.0
55345,141,19,575.0,785.0,210.0
55346,141,19,600.0,820.0,220.0
55347,81,10,630.0,780.0,150.0
55348,81,10,450.0,585.0,135.0
55349,81,10,1045.0,1195.0,150.0
55350,81,10,830.0,975.0,145.0
55351,81,10,845.0,990.0,145.0
55352,81,10,615.0,765.0,150.0
55353,105,7,1275.0,1410.0,135.0
55354,105,14,360.0,510.0,150.0
55355,141,19,775.0,990.0,215.0
55356,141,19,810.0,1010.0,200.0
55357,141,19,1030.0,1230.0,200.0
55358,141,19,1030.0,1255.0,225.0
55359,119,8,1305.0,30.0,165.0
55360,119,8,1245.0,1425.0,180.0
55361,55,9,430.0,550.0,120.0
55362,55,9,440.0,555.0,115.0
55363,55,9,665.0,785.0,120.0
55364,55,9,600.0,715.0,115.0
55365,55,9,885.0,1005.0,120.0
55366,55,9,825.0,940.0,115.0
55367,55,9,1080.0,1200.0,120.0
55368,55,9,1095.0,1215.0,120.0
55369,55,7,1290.0,1390.0,100.0
55370,55,7,1295.0,1405.0,110.0
55371,25,3,435.0,480.0,45.0
55372,25,3,510.0,555.0,45.0
55373,25,3,630.0,675.0,45.0
55374,25,3,760.0,805.0,45.0
55375,25,3,1035.0,1080.0,45.0
55376,25,3,1125.0,1170.0,45.0
55421,106,14,435.0,610.0,175.0
55422,106,14,1035.0,1220.0,185.0
55465,72,14,375.0,530.0,155.0
55466,72,14,960.0,1125.0,165.0
55467,233,34,435.0,930.0,495.0
55468,233,34,560.0,1090.0,530.0
55513,105,16,1095.0,1335.0,240.0
55514,105,23,455.0,695.0,240.0
55517,68,9,1050.0,1260.0,210.0
55518,68,9,775.0,955.0,180.0
55519,105,16,365.0,600.0,235.0
55520,105,16,1035.0,1260.0,225.0
55525,50,10,475.0,575.0,100.0
55526,50,10,1115.0,1235.0,120.0
55527,266,37,195.0,855.0,660.0
55528,266,37,930.0,110.0,620.0
55533,138,23,450.0,735.0,285.0
55534,139,23,1320.0,165.0,285.0
55537,230,34,510.0,960.0,450.0
55538,230,35,765.0,1215.0,450.0
55539,267,44,240.0,925.0,685.0
55540,267,43,850.0,5.0,595.0
55541,159,28,935.0,1320.0,385.0
55542,159,28,375.0,833.0,458.0
55549,87,17,1350.0,210.0,300.0
55550,87,18,255.0,440.0,185.0
55553,138,23,1315.0,195.0,320.0
55554,139,23,815.0,1080.0,265.0
55555,139,20,330.0,575.0,245.0
55556,139,23,930.0,1275.0,345.0
55559,139,19,825.0,1155.0,330.0
55560,139,23,510.0,790.0,280.0
55563,100,13,360.0,585.0,225.0
55564,100,13,75.0,285.0,210.0
55565,139,19,1095.0,1380.0,285.0
55566,139,19,270.0,575.0,305.0
55567,139,19,625.0,960.0,335.0
55568,139,19,1095.0,1425.0,330.0
55569,21,3,665.0,710.0,45.0
55570,21,3,600.0,640.0,40.0
55571,100,13,615.0,850.0,235.0
55572,100,13,345.0,570.0,225.0
55575,54,5,495.0,645.0,150.0
55576,54,5,1125.0,1305.0,180.0
55577,54,5,960.0,1100.0,140.0
55578,54,5,720.0,885.0,165.0
55583,100,13,1155.0,1355.0,200.0
55584,100,13,885.0,1080.0,195.0
55601,181,26,380.0,735.0,355.0
55602,180,26,865.0,1270.0,405.0
55603,160,29,1090.0,1390.0,300.0
55604,160,29,275.0,575.0,300.0
55615,380,33,1435.0,840.0,845.0
55616,379,33,420.0,1215.0,795.0
55661,60,12,1125.0,1295.0,170.0
55662,60,12,360.0,505.0,145.0
55663,256,35,645.0,1200.0,555.0
55664,255,35,510.0,1020.0,510.0
55665,67,10,660.0,810.0,150.0
55666,56,9,835.0,975.0,140.0
55667,103,14,1005.0,1250.0,245.0
55668,103,14,330.0,560.0,230.0
55675,140,14,1065.0,1305.0,240.0
55676,140,14,345.0,585.0,240.0
55677,115,22,1050.0,1365.0,315.0
55678,115,22,330.0,620.0,290.0
55679,140,14,375.0,600.0,225.0
55680,140,14,945.0,1200.0,255.0
55681,42,5,525.0,600.0,75.0
55682,42,5,390.0,460.0,70.0
55683,42,5,1200.0,1275.0,75.0
55684,42,5,1065.0,1130.0,65.0
55685,60,12,540.0,715.0,175.0
55686,60,12,925.0,1085.0,160.0
55687,101,10,1045.0,1325.0,280.0
55688,101,10,300.0,525.0,225.0
55689,71,15,550.0,775.0,225.0
55690,71,15,825.0,1005.0,180.0
55701,90,20,420.0,645.0,225.0
55702,90,20,870.0,1050.0,180.0
55703,90,20,840.0,1034.0,194.0
55704,90,20,495.0,695.0,200.0
55707,109,24,300.0,525.0,225.0
55708,109,24,1115.0,1340.0,225.0
55709,24,4,510.0,580.0,70.0
55710,24,4,375.0,440.0,65.0
55711,232,41,930.0,1380.0,450.0
55712,232,41,360.0,840.0,480.0
55713,363,45,440.0,1340.0,900.0
55714,363,45,215.0,960.0,745.0
55719,49,8,660.0,790.0,130.0
55720,49,8,830.0,960.0,130.0
55721,95,18,360.0,630.0,270.0
55722,94,18,1005.0,1275.0,270.0
55725,168,23,1060.0,1395.0,335.0
55726,168,23,300.0,605.0,305.0
55727,93,20,375.0,555.0,180.0
55728,94,20,615.0,790.0,175.0
55729,93,20,840.0,1020.0,180.0
55730,94,20,1110.0,1310.0,200.0
55733,108,15,180.0,350.0,170.0
55734,108,19,390.0,575.0,185.0
55735,107,19,420.0,595.0,175.0
55736,108,19,635.0,815.0,180.0
55740,108,19,920.0,1100.0,180.0
55741,108,15,870.0,1035.0,165.0
55742,108,15,1080.0,1260.0,180.0
55743,107,19,1065.0,1245.0,180.0
55744,108,15,270.0,445.0,175.0
55749,56,10,540.0,645.0,105.0
55750,56,10,715.0,825.0,110.0
55751,56,10,885.0,985.0,100.0
55752,56,10,1030.0,1125.0,95.0
55753,268,34,165.0,685.0,520.0
55754,268,34,860.0,1330.0,470.0
55755,107,19,540.0,725.0,185.0
55756,108,19,180.0,365.0,185.0
55763,107,19,1230.0,1410.0,180.0
55764,108,15,765.0,945.0,180.0
55769,90,20,1005.0,1230.0,225.0
55770,90,20,365.0,565.0,200.0
55771,61,9,630.0,735.0,105.0
55772,60,9,855.0,960.0,105.0
55801,156,22,290.0,555.0,265.0
55802,156,22,1050.0,1320.0,270.0
55803,208,19,1025.0,1300.0,275.0
55804,208,19,440.0,720.0,280.0
55809,156,22,1000.0,1280.0,280.0
55810,156,22,300.0,605.0,305.0
55811,309,21,420.0,910.0,490.0
55812,309,21,1320.0,380.0,500.0
55813,343,42,245.0,825.0,580.0
55814,343,42,885.0,25.0,580.0
55817,156,17,870.0,1215.0,345.0
55818,156,17,510.0,805.0,295.0
55819,126,14,420.0,700.0,280.0
55820,126,14,980.0,1210.0,230.0
55823,6,4,360.0,400.0,40.0
55824,6,4,1320.0,1360.0,40.0
55861,95,18,750.0,1000.0,250.0
55862,94,18,435.0,705.0,270.0
55893,89,15,1100.0,1285.0,185.0
55894,88,15,300.0,465.0,165.0
55895,426,53,495.0,1220.0,725.0
55896,425,53,360.0,1065.0,705.0
55901,336,49,390.0,1200.0,810.0
55902,335,49,470.0,1290.0,820.0
55903,155,23,880.0,1240.0,360.0
55904,155,23,390.0,750.0,360.0
55909,102,13,395.0,555.0,160.0
55910,102,13,990.0,1150.0,160.0
55913,176,27,330.0,715.0,385.0
55914,176,27,880.0,1245.0,365.0
56001,68,6,790.0,880.0,90.0
56002,68,5,1335.0,1430.0,95.0
56003,62,6,350.0,435.0,85.0
56004,62,3,1225.0,1320.0,95.0
56005,62,6,1050.0,1150.0,100.0
56006,62,6,500.0,595.0,95.0
56007,60,8,1260.0,1365.0,105.0
56008,60,10,275.0,385.0,110.0
56009,70,13,430.0,545.0,115.0
56010,70,13,995.0,1125.0,130.0
56011,193,27,425.0,760.0,335.0
56012,193,27,885.0,1255.0,370.0
56013,70,14,785.0,925.0,140.0
56014,70,14,580.0,715.0,135.0
56033,76,11,1000.0,1135.0,135.0
56034,76,11,510.0,660.0,150.0
56035,61,12,555.0,660.0,105.0
56036,61,12,960.0,1060.0,100.0
56037,196,18,395.0,655.0,260.0
56038,196,17,935.0,1210.0,275.0
56041,279,33,265.0,850.0,585.0
56042,284,31,800.0,1365.0,565.0
56043,22,3,1030.0,1060.0,30.0
56044,22,3,1135.0,1170.0,35.0
56100,99,11,300.0,505.0,205.0
56101,99,11,1140.0,1325.0,185.0
56102,40,4,1050.0,1115.0,65.0
56103,40,4,530.0,595.0,65.0
56105,84,9,365.0,495.0,130.0
56106,85,7,515.0,645.0,130.0
56107,85,7,1050.0,1170.0,120.0
56108,85,7,1190.0,1310.0,120.0
56109,141,25,970.0,1200.0,230.0
56110,141,22,470.0,710.0,240.0
56111,178,23,910.0,1185.0,275.0
56112,180,23,385.0,745.0,360.0
56113,120,26,375.0,580.0,205.0
56114,120,26,1085.0,1280.0,195.0
56115,70,17,435.0,555.0,120.0
56116,70,17,1095.0,1230.0,135.0
56136,45,7,430.0,720.0,290.0
56137,45,7,840.0,1055.0,215.0
56138,18,6,960.0,1035.0,75.0
56139,18,6,555.0,625.0,70.0
56140,18,6,1050.0,1120.0,70.0
56141,18,6,465.0,545.0,80.0
56142,18,6,735.0,800.0,65.0
56143,18,6,755.0,830.0,75.0
56144,35,4,1075.0,1125.0,50.0
56145,35,4,495.0,545.0,50.0
56146,35,4,570.0,620.0,50.0
56147,35,4,640.0,690.0,50.0
56148,35,4,710.0,760.0,50.0
56149,35,4,780.0,835.0,55.0
56150,35,4,915.0,965.0,50.0
56151,35,4,990.0,1040.0,50.0
56201,60,13,1250.0,1350.0,100.0
56202,60,13,300.0,400.0,100.0
56203,60,13,640.0,745.0,105.0
56204,60,13,440.0,550.0,110.0
56205,25,7,615.0,670.0,55.0
56206,25,7,540.0,590.0,50.0
56207,60,13,1015.0,1115.0,100.0
56208,60,13,890.0,1000.0,110.0
56209,60,13,1080.0,1190.0,110.0
56210,60,13,750.0,855.0,105.0
56215,294,34,765.0,1200.0,435.0
56216,294,34,510.0,945.0,435.0
56217,96,7,600.0,750.0,150.0
56218,96,7,820.0,990.0,170.0
56221,69,14,560.0,665.0,105.0
56222,69,14,695.0,800.0,105.0
56223,165,29,1100.0,1370.0,270.0
56224,165,29,300.0,550.0,250.0
56225,69,14,830.0,955.0,125.0
56226,69,14,985.0,1095.0,110.0
56227,273,41,990.0,1415.0,425.0
56228,273,41,240.0,680.0,440.0
56231,138,20,350.0,555.0,205.0
56232,138,22,560.0,755.0,195.0
56237,138,22,885.0,1085.0,200.0
56238,138,21,1140.0,1340.0,200.0
56241,220,22,320.0,645.0,325.0
56242,219,22,965.0,1300.0,335.0
56261,290,43,480.0,1125.0,645.0
56262,290,41,555.0,1065.0,510.0
56263,138,17,1435.0,255.0,260.0
56264,138,17,1435.0,240.0,245.0
56265,167,21,1050.0,1285.0,235.0
56266,167,21,435.0,670.0,235.0
56267,167,21,300.0,565.0,265.0
56268,167,21,1100.0,1350.0,250.0
56269,275,16,620.0,990.0,370.0
56270,275,16,620.0,1000.0,380.0
56271,114,11,1095.0,1285.0,190.0
56272,114,11,400.0,570.0,170.0
56273,305,36,290.0,785.0,495.0
56274,303,36,925.0,1360.0,435.0
56275,372,32,315.0,870.0,555.0
56276,372,31,790.0,1335.0,545.0
56277,244,20,460.0,855.0,395.0
56278,244,20,930.0,1335.0,405.0
56281,198,27,420.0,735.0,315.0
56282,198,27,930.0,1235.0,305.0
56300,84,14,210.0,340.0,130.0
56301,85,14,1040.0,1160.0,120.0
56302,56,12,440.0,535.0,95.0
56303,56,12,940.0,1035.0,95.0
56304,231,44,740.0,1190.0,450.0
56305,96,14,335.0,495.0,160.0
56307,64,18,415.0,540.0,125.0
56308,64,18,1080.0,1200.0,120.0
56309,64,18,915.0,1025.0,110.0
56310,71,14,390.0,510.0,120.0
56311,72,14,410.0,530.0,120.0
56313,72,14,1085.0,1195.0,110.0
56315,72,14,1035.0,1155.0,120.0
56316,71,14,1100.0,1215.0,115.0
56317,78,16,790.0,955.0,165.0
56318,77,16,475.0,620.0,145.0
56319,531,39,430.0,1250.0,820.0
56320,532,46,440.0,1220.0,780.0
56323,404,54,450.0,1130.0,680.0
56324,404,54,455.0,1175.0,720.0
56331,44,10,495.0,575.0,80.0
56332,44,10,390.0,475.0,85.0
56333,52,11,660.0,780.0,120.0
56334,52,11,520.0,630.0,110.0
56335,52,11,825.0,940.0,115.0
56336,52,11,680.0,785.0,105.0
56337,44,10,1150.0,1235.0,85.0
56338,44,10,1045.0,1130.0,85.0
56361,107,22,260.0,450.0,190.0
56362,173,33,445.0,780.0,335.0
56363,173,33,895.0,1205.0,310.0
56364,107,22,1055.0,1265.0,210.0
56365,302,43,355.0,920.0,565.0
56366,302,43,995.0,190.0,635.0
56370,96,18,360.0,520.0,160.0
56371,96,17,405.0,560.0,155.0
56373,22,3,545.0,575.0,30.0
56374,22,3,655.0,690.0,35.0
56375,96,18,785.0,960.0,175.0
56376,96,17,1180.0,1345.0,165.0
56377,43,8,425.0,490.0,65.0
56378,43,6,1340.0,1405.0,65.0
56379,56,12,465.0,570.0,105.0
56380,100,19,515.0,670.0,155.0
56381,100,11,605.0,750.0,145.0
56382,100,12,790.0,935.0,145.0
56383,100,19,1085.0,1260.0,175.0
56384,56,12,1075.0,1170.0,95.0
56385,58,12,435.0,540.0,105.0
56386,59,9,305.0,410.0,105.0
56387,114,14,720.0,895.0,175.0
56388,114,17,1030.0,1205.0,175.0
56389,58,10,1240.0,1350.0,110.0
56390,59,9,1030.0,1140.0,110.0
56391,155,25,1110.0,1370.0,260.0
56392,155,25,240.0,515.0,275.0
56393,96,14,1070.0,1225.0,155.0
56394,95,14,515.0,665.0,150.0
56501,693,66,430.0,335.0,1345.0
56502,691,68,1410.0,1150.0,1180.0
56503,747,78,440.0,355.0,1355.0
56504,749,79,1240.0,1030.0,1230.0
56505,17,6,780.0,815.0,35.0
56506,16,6,590.0,625.0,35.0
56507,84,17,380.0,565.0,185.0
56508,85,17,1080.0,1235.0,155.0
56509,84,17,840.0,1020.0,180.0
56510,85,17,420.0,570.0,150.0
56511,17,6,330.0,365.0,35.0
56512,16,6,1250.0,1285.0,35.0
56513,568,57,220.0,1140.0,920.0
56514,567,58,435.0,1350.0,915.0
56515,470,63,465.0,1245.0,780.0
56516,469,63,420.0,1210.0,790.0
56517,93,13,1090.0,1240.0,150.0
56518,93,12,430.0,585.0,155.0
56519,33,5,930.0,1005.0,75.0
56520,33,5,660.0,720.0,60.0
56600,85,16,305.0,445.0,140.0
56601,85,16,1065.0,1200.0,135.0
56602,175,35,885.0,1240.0,355.0
56603,207,41,355.0,735.0,380.0
56604,98,14,480.0,650.0,170.0
56605,131,20,1000.0,1245.0,245.0
56610,110,19,1025.0,1245.0,220.0
56611,109,19,355.0,520.0,165.0
56612,66,12,410.0,510.0,100.0
56613,66,12,560.0,655.0,95.0
56614,66,12,550.0,645.0,95.0
56616,66,12,675.0,775.0,100.0
56617,66,12,905.0,1000.0,95.0
56619,66,12,1030.0,1125.0,95.0
56620,66,12,1150.0,1250.0,100.0
56621,66,12,1170.0,1270.0,100.0
56640,326,30,350.0,760.0,410.0
56641,324,30,780.0,1255.0,475.0
56642,49,5,475.0,565.0,90.0
56643,48,5,365.0,450.0,85.0
56644,49,4,1210.0,1300.0,90.0
56645,48,4,1100.0,1180.0,80.0
56646,91,11,805.0,965.0,160.0
56647,90,11,605.0,745.0,140.0
56650,273,40,340.0,805.0,465.0
56651,273,40,850.0,1295.0,445.0
56652,89,20,1040.0,1205.0,165.0
56653,89,20,400.0,545.0,145.0
56654,220,40,335.0,695.0,360.0
56655,131,22,435.0,635.0,200.0
56656,131,23,990.0,1195.0,205.0
56657,89,20,845.0,980.0,135.0
56659,48,11,1030.0,1100.0,70.0
56661,83,13,380.0,510.0,130.0
56663,118,22,1055.0,1285.0,230.0
56664,119,22,440.0,645.0,205.0
56665,182,20,395.0,710.0,315.0
56666,179,20,785.0,1090.0,305.0
56700,410,46,1395.0,665.0,710.0
56701,409,49,950.0,405.0,895.0
56703,93,12,1105.0,1250.0,145.0
56704,94,11,375.0,510.0,135.0
56705,333,43,930.0,40.0,550.0
56706,334,42,180.0,685.0,505.0
56707,62,8,475.0,555.0,80.0
56708,62,8,1100.0,1190.0,90.0
56709,120,12,1005.0,1210.0,205.0
56710,120,12,465.0,640.0,175.0
56711,145,26,750.0,1050.0,300.0
56714,145,18,370.0,675.0,305.0
56715,196,19,375.0,725.0,350.0
56716,188,19,875.0,1210.0,335.0
56717,88,9,1095.0,1240.0,145.0
56718,73,8,415.0,530.0,115.0
56719,15,2,805.0,825.0,20.0
56721,161,17,760.0,995.0,235.0
56722,161,17,680.0,910.0,230.0
56723,161,17,410.0,630.0,220.0
56724,161,17,330.0,560.0,230.0
56725,161,17,1090.0,1360.0,270.0
56726,161,17,1080.0,1320.0,240.0
56731,173,14,435.0,645.0,210.0
56732,173,14,420.0,645.0,225.0
56733,173,14,690.0,910.0,220.0
56734,173,14,720.0,945.0,225.0
56735,173,14,1020.0,1270.0,250.0
56736,173,14,940.0,1175.0,235.0
56741,59,10,1070.0,1240.0,170.0
56742,60,10,450.0,575.0,125.0
56761,61,12,430.0,535.0,105.0
56762,61,12,440.0,545.0,105.0
56763,61,12,570.0,660.0,90.0
56764,61,12,980.0,1075.0,95.0
56765,61,12,1115.0,1230.0,115.0
56766,61,12,1075.0,1180.0,105.0
56767,121,20,525.0,790.0,265.0
56768,121,20,860.0,1110.0,250.0
56769,459,43,270.0,960.0,690.0
56770,458,43,670.0,1350.0,680.0
56796,72,17,395.0,520.0,125.0
56797,78,18,555.0,710.0,155.0
56798,78,18,885.0,1065.0,180.0
56799,72,17,1105.0,1240.0,135.0
56800,72,17,615.0,750.0,135.0
56801,72,17,445.0,585.0,140.0
56802,72,17,1075.0,1210.0,135.0
56803,72,17,830.0,990.0,160.0
56811,120,25,375.0,585.0,210.0
56812,120,25,1085.0,1280.0,195.0
56819,39,10,485.0,555.0,70.0
56820,39,10,1090.0,1170.0,80.0
56821,214,20,685.0,980.0,295.0
56822,214,20,725.0,1035.0,310.0
56823,120,24,1200.0,1420.0,220.0
56824,120,24,430.0,645.0,215.0
56825,358,28,785.0,1360.0,575.0
56826,358,28,330.0,880.0,550.0
56829,263,25,400.0,765.0,365.0
56830,264,25,835.0,1225.0,390.0
56839,178,23,920.0,1185.0,265.0
56840,180,23,385.0,750.0,365.0
56841,141,25,410.0,670.0,260.0
56842,141,25,995.0,1215.0,220.0
56843,141,22,970.0,1200.0,230.0
56844,141,22,470.0,695.0,225.0
56845,178,23,330.0,635.0,305.0
56846,180,23,970.0,1280.0,310.0
56859,133,11,1090.0,1270.0,180.0
56860,133,11,325.0,510.0,185.0
56861,37,5,415.0,465.0,50.0
56862,37,5,490.0,535.0,45.0
56863,37,5,855.0,905.0,50.0
56864,37,5,960.0,1015.0,55.0
56865,37,5,1065.0,1110.0,45.0
56866,37,5,1175.0,1225.0,50.0
56871,38,6,380.0,445.0,65.0
56872,38,6,490.0,555.0,65.0
56873,121,22,355.0,550.0,195.0
56874,121,22,340.0,550.0,210.0
56875,121,22,870.0,1060.0,190.0
56876,121,22,945.0,1125.0,180.0
56877,121,22,1060.0,1255.0,195.0
56878,121,22,1065.0,1250.0,185.0
56879,38,6,1090.0,1150.0,60.0
56880,38,6,1185.0,1245.0,60.0
56881,160,14,295.0,555.0,260.0
56882,264,30,290.0,760.0,470.0
56883,160,14,400.0,670.0,270.0
56884,264,27,995.0,1420.0,425.0
56885,264,27,830.0,1260.0,430.0
56886,160,15,1130.0,1380.0,250.0
56889,104,13,165.0,330.0,165.0
56902,20,5,520.0,570.0,50.0
56903,378,33,40.0,610.0,570.0
56904,377,34,1060.0,210.0,590.0
56905,357,42,285.0,840.0,555.0
56906,356,42,780.0,1360.0,580.0
56907,20,5,1135.0,1175.0,40.0
56909,516,36,1335.0,700.0,805.0
56910,516,35,840.0,315.0,915.0
56911,191,19,325.0,615.0,290.0
56912,189,19,1050.0,1360.0,310.0
56913,470,44,390.0,1125.0,735.0
56914,468,44,555.0,1275.0,720.0
56915,191,22,255.0,550.0,295.0
56916,189,22,1130.0,1430.0,300.0
56917,62,5,700.0,785.0,85.0
56918,62,5,840.0,918.0,78.0
56921,141,12,1080.0,1290.0,210.0
56922,141,10,360.0,580.0,220.0
56925,69,7,330.0,410.0,80.0
56926,69,6,495.0,595.0,100.0
56961,61,11,390.0,500.0,110.0
56962,58,11,455.0,545.0,90.0
56963,61,12,740.0,845.0,105.0
56964,58,12,790.0,900.0,110.0
56965,61,12,1035.0,1140.0,105.0
56966,58,12,1050.0,1150.0,100.0
